id,url,resolution
7176979282202332477,http://v26-web.douyinvod.com/4d5e24b692d0dc7e9aa44057d355ec3e/63b5203e/video/tos/cn/tos-cn-ve-15/oItYZ4fAAQBhYggrOTzOCjUimIFAow9Tcf6Aqj/?a=6383&ch=5&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=3938&bt=3938&cs=0&ds=4&ft=LjhJEL998xsnu40mo0P5H4eaciDXt.8A35QEeQfhMSjD1Ini&mime_type=video_mp4&qs=0&rc=aWVkZmc0PGk2Zzo4Njo2O0BpM2g1cmg6Zml2aDMzNGkzM0A2LjQ1YmEyNjYxYi9fXy0yYSNxLW9pcjRvLWBgLS1kLS9zcw%3D%3D&l=202301041344027E3E2B56655BE80E60BF&btag=8000,1080p
7170633299449187636,http://v26-web.douyinvod.com/d74a181d69a7909c2905e4736690e442/63b52072/video/tos/cn/tos-cn-ve-15/osfAqAbDdgg6jM4NjRBR9XA58Ahf8BAQndIzPN/?a=6383&ch=5&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1941&bt=1941&cs=0&ds=4&ft=LjhJEL998xsnu40mo0P5H4eaciDXt.8A35QEeQfhMSjD1Ini&mime_type=video_mp4&qs=0&rc=ZDtoPDdkOzplNTg3Nzg5OUBpM3Q0Zjo6Zm1taDMzNGkzM0AyLTEzYzZhXy4xYzZhYjItYSNrXy1gcjQwNS5gLS1kLWFzcw%3D%3D&l=202301041344027E3E2B56655BE80E60BF&btag=28000,1080p
7177317076258901248,http://v26-web.douyinvod.com/0506893bb3bbafe53fc26529c2f1d244/63b5203a/video/tos/cn/tos-cn-ve-15/o4FfgbxrnAsj8NzAE1D9vyQYmBNodYfgry9oPA/?a=6383&ch=5&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=2753&bt=2753&cs=0&ds=4&ft=LjhJEL998xsnu40mo0P5H4eaciDXt.8A35QEeQfhMSjD1Ini&mime_type=video_mp4&qs=0&rc=Zzg7MzkzZjxoaGU2ODxkNEBpM3JtcGQ6ZmtpaDMzNGkzM0BeYjQxNV9fXzYxMTFjLWI1YSNqc2tvcjQwNGFgLS1kLWFzcw%3D%3D&l=202301041344027E3E2B56655BE80E60BF&btag=8000,1080p
7170344169330838787,http://v26-web.douyinvod.com/fcec49d9d00264531ac2b6ad9dc23940/63b520be/video/tos/cn/tos-cn-ve-15/o8nOXDEg5oXgqeQAiDibE6te0V5sB9gxEjQiAA/?a=6383&ch=5&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1681&bt=1681&cs=0&ds=4&ft=LjhJEL998xsnu40mo0P5H4eaciDXt.8A35QEeQfhMSjD1Ini&mime_type=video_mp4&qs=0&rc=ZDw0ZzY6NjZmaDhmN2c7PEBpM2tuPDU6ZnQ1aDMzNGkzM0A0XmAxMi0wXy0xLzZiYWNhYSNfaW9gcjRncC5gLS1kLTBzcw%3D%3D&l=202301041344027E3E2B56655BE80E60BF&btag=28000,1080p
7184393815220899087,http://v26-web.douyinvod.com/b94205a0f4bdc5a3e4e677b13f1350d4/63b52041/video/tos/cn/tos-cn-ve-15/oou30A58DDQwNDUjitebABg2fQx7vCIx9BnLAz/?a=6383&ch=5&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1070&bt=1070&cs=0&ds=4&ft=LjhJEL998xsnu40mo0P5H4eaciDXt.8A35QEeQfhMSjD1Ini&mime_type=video_mp4&qs=0&rc=Ozk0aDtoM2k3NjZoaThpZEBpM3l1Zzg6ZnY2aDMzNGkzM0A1MS81MzEvNS0xXmFhMC8vYSMubWxwcjRva25gLS1kLTBzcw%3D%3D&l=202301041344027E3E2B56655BE80E60BF&btag=10000,1080p
